claim_id,accident_year,line_of_business,loss_amount_usd,paid_to_date_usd,status,injury_severity
CLM111470,2023,Auto BI,11217,6004,Open,Minor
CLM111471,2023,Auto BI,7688,5008,Open,Minor
CLM111472,2023,Property,5093,2126,Open,Minor
CLM111473,2023,Auto BI,7595,6820,Open,Minor
CLM111474,2023,Property,6838,5862,Open,Minor
CLM111475,2023,GL,66358,61972,Open,Moderate
CLM111476,2023,GL,10927,6905,Open,Minor
CLM111477,2023,GL,8268,5393,Open,Minor
CLM111478,2023,GL,4803,3981,Open,Minor
CLM111479,2023,Property,26611,26424,Closed,Moderate
CLM111480,2023,Auto PD,8037,5389,Open,Minor
CLM111481,2023,Property,50044,38318,Open,Moderate
CLM111482,2023,Auto BI,7063,3146,Open,Minor
CLM111483,2023,Auto BI,6799,5683,Open,Minor
CLM111484,2023,GL,6518,6067,Open,Minor
CLM111485,2023,GL,7941,6261,Open,Minor
CLM111486,2023,Auto PD,2043,1000,Open,Minor
CLM111487,2023,Auto BI,5246,5156,Closed,Minor
CLM111488,2023,GL,35594,21818,Open,Moderate
CLM111489,2023,Auto BI,63112,40091,Open,Moderate
CLM111490,2023,Auto BI,5965,5236,Open,Minor
CLM111491,2023,Auto PD,47707,46567,Closed,Moderate
CLM111492,2023,Property,48398,19842,Open,Moderate
CLM111493,2023,GL,11244,9834,Open,Minor
CLM111494,2023,Auto BI,327319,142332,Open,Severe
CLM111495,2023,Auto PD,7856,4663,Open,Minor
CLM111496,2023,Auto PD,6811,4877,Open,Minor
CLM111497,2023,Auto BI,6340,5135,Open,Minor
CLM111498,2023,Auto BI,199509,175993,Open,Severe
CLM111499,2023,GL,6914,6463,Open,Minor
CLM111500,2023,Auto PD,267058,116310,Open,Severe
CLM111501,2023,Property,51304,22525,Open,Moderate
CLM111502,2023,GL,270303,147923,Open,Severe
CLM111503,2023,Auto PD,11148,8256,Open,Minor
CLM111504,2023,GL,72943,32609,Open,Moderate
CLM111505,2023,Property,8311,5658,Open,Minor
CLM111506,2023,Auto BI,61491,47068,Open,Moderate
CLM111507,2023,Property,7120,4637,Open,Minor
CLM111508,2023,Auto BI,10962,10525,Closed,Minor
CLM111509,2023,Auto BI,60922,49563,Open,Moderate
CLM111510,2023,Auto PD,60126,38212,Open,Moderate
CLM111511,2023,Auto PD,8235,7229,Open,Minor
CLM111512,2023,Auto BI,34974,28722,Open,Moderate
CLM111513,2023,GL,4513,1999,Open,Minor
CLM111514,2023,Auto PD,7899,5359,Open,Minor
CLM111515,2023,Property,67995,67345,Closed,Moderate
CLM111516,2023,Auto PD,7225,6894,Closed,Minor
CLM111517,2023,Auto PD,9962,7644,Open,Minor
CLM111518,2023,Property,10109,9256,Open,Minor
CLM111519,2023,GL,7290,3383,Open,Minor
CLM111520,2023,GL,11290,5386,Open,Minor
CLM111521,2023,Property,1000,641,Open,Minor
CLM111522,2023,GL,4943,4253,Open,Minor
CLM111523,2023,GL,5710,4839,Open,Minor
CLM111524,2023,Property,5950,2492,Open,Minor
CLM111525,2023,Auto BI,50043,28485,Open,Moderate
CLM111526,2023,Auto PD,8725,4790,Open,Minor
CLM111527,2023,Property,8984,6902,Open,Minor
CLM111528,2023,Auto PD,9490,5078,Open,Minor
CLM111529,2023,GL,5624,5308,Open,Minor
CLM111530,2023,GL,4954,2347,Open,Minor
CLM111531,2023,GL,50944,48706,Closed,Moderate
CLM111532,2023,GL,6424,3491,Open,Minor
CLM111533,2023,GL,21442,12248,Open,Moderate
CLM111534,2023,Auto BI,59570,39638,Open,Moderate
CLM111535,2023,GL,11487,7077,Open,Minor
CLM111536,2023,Property,11892,7016,Open,Minor
CLM111537,2023,Auto PD,8467,5685,Open,Minor
CLM111538,2023,Auto BI,9564,6692,Open,Minor
CLM111539,2023,Auto BI,11424,9009,Open,Minor
CLM111540,2023,Auto BI,6396,6273,Closed,Minor
CLM111541,2023,GL,10776,10297,Closed,Minor
CLM111542,2023,Auto PD,8688,5555,Open,Minor
CLM111543,2023,GL,10284,10220,Closed,Minor
CLM111544,2023,GL,8465,6625,Open,Minor
CLM111545,2023,Auto BI,11240,8382,Open,Minor
CLM111546,2023,Auto PD,48352,35422,Open,Moderate
CLM111547,2023,Property,4290,2729,Open,Minor
CLM111548,2023,Auto PD,66778,53736,Open,Moderate
CLM111549,2023,Auto PD,30787,17811,Open,Moderate
CLM111550,2023,Auto BI,326509,312263,Closed,Severe
CLM111551,2023,Auto BI,7774,4809,Open,Minor
CLM111552,2023,Property,10940,5835,Open,Minor
CLM111553,2023,Auto PD,10836,4712,Open,Minor
CLM111554,2023,Auto PD,9075,9047,Closed,Minor
CLM111555,2023,Auto PD,9271,6831,Open,Minor
CLM111556,2023,Auto PD,9056,5774,Open,Minor
CLM111557,2023,GL,14792,11442,Open,Moderate
CLM111558,2023,Auto BI,8295,5837,Open,Minor
CLM111559,2023,GL,5209,2765,Open,Minor
CLM111560,2023,Auto PD,234550,112685,Open,Severe
CLM111561,2023,Auto PD,27855,12297,Open,Moderate
CLM111562,2023,Auto PD,5037,3444,Open,Minor
CLM111563,2023,Auto PD,69074,49432,Open,Moderate
CLM111564,2023,Auto BI,61041,60947,Closed,Moderate
CLM111565,2023,Auto PD,7989,5899,Open,Minor
CLM111566,2023,GL,8461,8050,Closed,Minor
CLM111567,2023,Auto PD,41281,38349,Open,Moderate
CLM111568,2023,Property,9424,6894,Open,Minor
CLM111569,2023,GL,6309,3530,Open,Minor
CLM111570,2023,Auto PD,304467,214894,Open,Severe
CLM111571,2023,Auto BI,7367,5025,Open,Minor
CLM111572,2023,Property,184313,121860,Open,Severe
CLM111573,2023,Auto BI,45325,38923,Open,Moderate
CLM111574,2023,Auto PD,169752,92887,Open,Severe
CLM111575,2023,Property,49930,37113,Open,Moderate
CLM111576,2023,Auto BI,36939,27636,Open,Moderate
CLM111577,2023,Auto BI,9171,6667,Open,Minor
CLM111578,2023,Property,11040,8750,Open,Minor
CLM111579,2023,Auto BI,6201,4004,Open,Minor
CLM111580,2023,Property,43041,37723,Open,Moderate
CLM111581,2023,Auto PD,51919,36976,Open,Moderate
CLM111582,2023,Auto BI,182952,182928,Closed,Severe
CLM111583,2023,GL,51964,23041,Open,Moderate
CLM111584,2023,Auto PD,9388,9171,Closed,Minor
CLM111585,2023,GL,10708,5016,Open,Minor
CLM111586,2023,Auto BI,6485,4008,Open,Minor
CLM111587,2023,Property,5643,4545,Open,Minor
CLM111588,2023,GL,40386,39537,Closed,Moderate
CLM111589,2023,Auto PD,5580,4636,Open,Minor
CLM111590,2023,Auto PD,9411,3938,Open,Minor
CLM111591,2023,Auto BI,5095,2195,Open,Minor
CLM111592,2023,GL,13832,12346,Open,Minor
CLM111593,2023,Auto BI,11239,10155,Open,Minor
CLM111594,2023,Property,8031,6592,Open,Minor
CLM111595,2023,Auto PD,58010,29775,Open,Moderate
CLM111596,2023,Property,3907,1765,Open,Minor
CLM111597,2023,GL,434486,301530,Open,Severe
CLM111598,2023,Auto BI,36146,15105,Open,Moderate
CLM111599,2023,Property,7698,5392,Open,Minor
CLM111600,2023,Auto BI,3360,3073,Open,Minor
CLM111601,2023,GL,9215,6696,Open,Minor
CLM111602,2023,Auto PD,5234,4050,Open,Minor
CLM111603,2023,Property,8254,3587,Open,Minor
CLM111604,2023,Auto PD,6639,6434,Closed,Minor
CLM111605,2023,Auto BI,28833,19584,Open,Moderate
CLM111606,2023,Auto PD,32934,23368,Open,Moderate
CLM111607,2023,Auto PD,8564,4948,Open,Minor
CLM111608,2023,GL,4796,3402,Open,Minor
CLM111609,2023,Property,33767,17138,Open,Moderate
CLM111610,2023,Auto PD,9658,4720,Open,Minor
CLM111611,2023,GL,441210,267264,Open,Severe
CLM111612,2023,Auto BI,9193,6350,Open,Minor
CLM111613,2023,Auto PD,5706,3138,Open,Minor
CLM111614,2023,Property,7082,3400,Open,Minor
CLM111615,2023,GL,8078,5358,Open,Minor
CLM111616,2023,Auto PD,7126,3479,Open,Minor
CLM111617,2023,Auto BI,10257,7264,Open,Minor
CLM111618,2023,Auto BI,8543,3796,Open,Minor
CLM111619,2023,Property,10269,9515,Open,Minor
CLM111620,2023,Auto BI,7213,5544,Open,Minor
CLM111621,2023,Property,11313,7093,Open,Minor
CLM111622,2023,Auto PD,7583,4588,Open,Minor
CLM111623,2023,Property,5572,3901,Open,Minor
CLM111624,2023,Property,13443,6696,Open,Minor
CLM111625,2023,Auto BI,3437,1816,Open,Minor
CLM111626,2023,GL,6153,3276,Open,Minor
CLM111627,2023,GL,166702,135014,Open,Severe
CLM111628,2023,Auto PD,14270,13694,Closed,Minor
CLM111629,2023,GL,12517,9376,Open,Minor
CLM111630,2023,Auto BI,11734,11188,Closed,Minor
CLM111631,2023,Property,191894,182207,Open,Severe
CLM111632,2023,Auto BI,14065,7374,Open,Minor
CLM111633,2023,Property,8920,8731,Closed,Minor
CLM111634,2023,Auto PD,10443,4407,Open,Minor
CLM111635,2023,GL,8449,7749,Open,Minor
CLM111636,2023,GL,7876,4994,Open,Minor
CLM111637,2023,Auto BI,41223,16493,Open,Moderate
CLM111638,2023,Auto PD,7475,4314,Open,Minor
CLM111639,2023,Auto BI,9521,5272,Open,Minor
CLM111640,2023,Auto PD,50507,44432,Open,Moderate
CLM111641,2023,Auto BI,7921,5122,Open,Minor
CLM111642,2023,Auto PD,348309,182021,Open,Severe
CLM111643,2023,GL,1000,427,Open,Moderate
CLM111644,2023,GL,52648,50772,Closed,Moderate
CLM111645,2023,Auto BI,9794,4563,Open,Minor
CLM111646,2023,Auto BI,10867,7155,Open,Minor
CLM111647,2023,Auto BI,214485,170158,Open,Severe
CLM111648,2023,Auto BI,8519,5995,Open,Minor
CLM111649,2023,Auto PD,303805,200492,Open,Severe
CLM111650,2023,GL,67367,36788,Open,Moderate
CLM111651,2023,GL,40491,31209,Open,Moderate
CLM111652,2023,GL,8667,7040,Open,Minor
CLM111653,2023,Property,70178,38664,Open,Moderate
CLM111654,2023,GL,2689,1250,Open,Minor
CLM111655,2023,Property,6274,5118,Open,Minor
CLM111656,2023,Auto BI,11664,11196,Closed,Minor
CLM111657,2023,Auto BI,61388,44630,Open,Moderate
CLM111658,2023,Property,264407,164434,Open,Severe
CLM111659,2023,Auto PD,6878,6495,Open,Minor
CLM111660,2023,Property,145045,69418,Open,Severe
CLM111661,2023,GL,36131,14686,Open,Moderate
CLM111662,2023,Auto PD,11870,6960,Open,Minor
CLM111663,2023,Auto BI,6428,3523,Open,Minor
CLM111664,2023,Auto PD,8253,3778,Open,Minor
CLM111665,2023,Property,33694,19181,Open,Moderate
CLM111666,2023,Auto BI,10106,4887,Open,Minor
CLM111667,2023,Auto BI,36919,27527,Open,Moderate
CLM111668,2023,Property,43536,24758,Open,Moderate
CLM111669,2023,GL,3791,2497,Open,Minor
CLM111670,2023,GL,20799,11472,Open,Moderate
CLM111671,2023,Property,45115,39193,Open,Moderate
CLM111672,2023,Auto BI,25122,19166,Open,Moderate
CLM111673,2023,Auto BI,76576,48665,Open,Moderate
CLM111674,2023,Auto BI,2846,1213,Open,Minor
CLM111675,2023,Auto BI,151985,117074,Open,Severe
CLM111676,2023,GL,8041,3519,Open,Minor
CLM111677,2023,GL,7087,6398,Open,Minor
CLM111678,2023,Auto PD,5239,4759,Open,Minor
CLM111679,2023,Auto PD,30631,12399,Open,Moderate
CLM111680,2023,Property,5523,3496,Open,Minor
CLM111681,2023,Auto BI,7283,6914,Open,Minor
CLM111682,2023,Property,74278,73432,Closed,Moderate
CLM111683,2023,Property,8194,4596,Open,Minor
CLM111684,2023,Property,62743,36213,Open,Moderate
CLM111685,2023,Property,52604,22106,Open,Moderate
CLM111686,2023,GL,10784,9343,Open,Minor
CLM111687,2023,Property,3000,2868,Closed,Moderate
CLM111688,2023,Property,40433,29736,Open,Moderate
CLM111689,2023,Property,11267,6586,Open,Minor
CLM111690,2023,Property,6570,5435,Open,Minor
CLM111691,2023,Auto PD,12406,12061,Closed,Minor
CLM111692,2023,Auto PD,11709,9642,Open,Minor
CLM111693,2023,Auto PD,37963,36083,Closed,Moderate
CLM111694,2023,Auto PD,6742,5234,Open,Minor
CLM111695,2023,Auto PD,5465,2829,Open,Minor
CLM111696,2023,Auto BI,166484,94237,Open,Severe
CLM111697,2023,Property,26511,23694,Open,Moderate
CLM111698,2023,Auto BI,9072,4702,Open,Minor
CLM111699,2023,Auto BI,23159,15681,Open,Moderate
CLM111700,2023,Auto PD,54055,31242,Open,Moderate
CLM111701,2023,Auto PD,9570,5862,Open,Minor
CLM111702,2023,Auto PD,3846,3208,Open,Minor
CLM111703,2023,Auto BI,11874,9220,Open,Minor
CLM111704,2023,Auto PD,52704,21740,Open,Moderate
CLM111705,2023,Auto BI,9874,3977,Open,Minor
CLM111706,2023,GL,6103,3534,Open,Minor
CLM111707,2023,Auto PD,9555,6529,Open,Minor
CLM111708,2023,Auto PD,315743,273930,Open,Severe
CLM111709,2023,GL,211618,94817,Open,Severe
CLM111710,2023,Auto PD,13004,10883,Open,Minor
CLM111711,2023,GL,8110,5331,Open,Minor
CLM111712,2023,Property,316966,140365,Open,Severe
CLM111713,2023,GL,8732,8241,Open,Minor
CLM111714,2023,Auto BI,9463,5752,Open,Minor
CLM111715,2023,Auto PD,3821,1554,Open,Minor
CLM111716,2023,Auto PD,251539,185112,Open,Severe
CLM111717,2023,Auto BI,33975,16386,Open,Moderate
CLM111718,2023,Auto BI,5884,5059,Open,Minor
CLM111719,2023,Auto BI,71161,36740,Open,Moderate
CLM111720,2023,GL,7465,6830,Open,Minor
CLM111721,2023,Property,5491,3253,Open,Minor
CLM111722,2023,Property,189473,145090,Open,Severe
CLM111723,2023,GL,4748,4267,Open,Minor
CLM111724,2023,Property,11584,10460,Open,Minor
CLM111725,2023,Auto PD,6260,4023,Open,Minor
CLM111726,2023,Auto BI,9323,7047,Open,Minor
CLM111727,2023,Auto BI,335269,210428,Open,Severe
CLM111728,2023,Property,6749,6405,Open,Minor
CLM111729,2023,Auto PD,9330,4713,Open,Minor
CLM111730,2023,GL,5424,3202,Open,Minor
CLM111731,2023,GL,14114,9614,Open,Minor
CLM111732,2023,Auto PD,10340,8950,Open,Minor
CLM111733,2023,Auto BI,42110,27206,Open,Moderate
CLM111734,2023,Property,6067,4867,Open,Minor
CLM111735,2023,Auto BI,210310,98739,Open,Severe
CLM111736,2023,GL,39900,36888,Open,Moderate
CLM111737,2023,GL,386000,369749,Closed,Severe
CLM111738,2023,Auto PD,4936,2763,Open,Minor
CLM111739,2023,GL,8337,4116,Open,Minor
CLM111740,2023,Auto PD,7954,4567,Open,Minor
CLM111741,2023,Auto PD,7706,6055,Open,Minor
CLM111742,2023,GL,7728,5984,Open,Minor
CLM111743,2023,Property,7709,5791,Open,Minor
CLM111744,2023,GL,58095,30674,Open,Moderate
CLM111745,2023,Property,54134,44870,Open,Moderate
CLM111746,2023,Auto PD,9047,8180,Open,Minor
CLM111747,2023,Auto BI,1000,890,Open,Minor
CLM111748,2023,Auto PD,8749,4257,Open,Minor
CLM111749,2023,Auto BI,20165,13104,Open,Moderate
CLM111750,2023,Auto PD,9615,8594,Open,Minor
CLM111751,2023,GL,345332,333206,Closed,Severe
CLM111752,2023,Auto PD,5684,3257,Open,Minor
CLM111753,2023,Auto BI,7345,3219,Open,Minor
CLM111754,2023,Property,6501,6020,Open,Minor
CLM111755,2023,Auto PD,63531,39899,Open,Moderate
CLM111756,2023,Property,46425,38835,Open,Moderate
CLM111757,2023,Auto BI,12320,6282,Open,Minor
CLM111758,2023,Property,51206,49261,Closed,Moderate
CLM111759,2023,Auto BI,8606,4604,Open,Minor
CLM111760,2023,Property,8170,4305,Open,Minor
CLM111761,2023,Auto BI,10044,8205,Open,Minor
CLM111762,2023,Auto PD,18934,14490,Open,Moderate
CLM111763,2023,Auto BI,8213,3296,Open,Minor
CLM111764,2023,Auto BI,214046,131788,Open,Severe
CLM111765,2023,Auto BI,55881,43403,Open,Moderate
CLM111766,2023,GL,7530,3369,Open,Minor
CLM111767,2023,Property,5403,4970,Open,Minor
CLM111768,2023,GL,8018,4256,Open,Minor
CLM111769,2023,Property,5292,4366,Open,Minor
CLM111770,2023,Auto PD,3186,2728,Open,Minor
CLM111771,2023,Auto BI,9817,8361,Open,Minor
CLM111772,2023,Property,9447,5406,Open,Minor
CLM111773,2023,GL,9167,4599,Open,Minor
CLM111774,2023,Auto PD,11257,9414,Open,Minor
CLM111775,2023,GL,163472,153825,Open,Severe
CLM111776,2023,Auto PD,98355,90181,Open,Severe
CLM111777,2023,Auto PD,43949,27518,Open,Moderate
CLM111778,2023,GL,7131,6215,Open,Minor
CLM111779,2023,Auto PD,32365,29199,Open,Moderate
CLM111780,2023,GL,7800,5703,Open,Minor
CLM111781,2023,Auto PD,6470,5803,Open,Minor
CLM111782,2023,Auto BI,3409,1651,Open,Minor
CLM111783,2023,GL,38382,21483,Open,Moderate
CLM111784,2023,Auto BI,27954,17477,Open,Moderate
CLM111785,2023,Auto PD,8579,3862,Open,Minor
CLM111786,2023,Auto BI,6359,4498,Open,Minor
CLM111787,2023,GL,10779,5707,Open,Minor
CLM111788,2023,Auto PD,12009,8166,Open,Minor
CLM111789,2023,Auto PD,277747,271871,Closed,Severe
CLM111790,2023,Auto PD,4122,3930,Closed,Minor
CLM111791,2023,Auto PD,11762,4891,Open,Minor
CLM111792,2023,Auto BI,353936,291467,Open,Severe
CLM111793,2023,Auto PD,45281,41505,Open,Moderate
CLM111794,2023,GL,11307,8561,Open,Minor
CLM111795,2023,GL,6620,3466,Open,Minor
CLM111796,2023,GL,3334,1809,Open,Minor
CLM111797,2023,Auto BI,6099,5944,Closed,Minor
CLM111798,2023,Auto PD,12323,7807,Open,Minor
CLM111799,2023,Property,4272,2158,Open,Minor
CLM111800,2023,GL,7998,7267,Open,Minor
CLM111801,2023,Auto BI,45512,44856,Closed,Moderate
CLM111802,2023,GL,6717,5809,Open,Minor
CLM111803,2023,Auto PD,38347,18444,Open,Moderate
CLM111804,2023,GL,46083,30623,Open,Moderate
CLM111805,2023,Property,6594,4823,Open,Minor
CLM111806,2023,Property,4444,2666,Open,Minor
CLM111807,2023,GL,8537,7049,Open,Minor
CLM111808,2023,Property,10683,4956,Open,Minor
CLM111809,2023,GL,10173,7627,Open,Minor
CLM111810,2023,Auto PD,5975,4548,Open,Minor
CLM111811,2023,Property,4871,3495,Open,Minor
CLM111812,2023,Auto PD,40737,18131,Open,Moderate
CLM111813,2023,Auto BI,11919,5380,Open,Minor
CLM111814,2023,Property,9613,5523,Open,Minor
CLM111815,2023,Auto PD,279836,255404,Open,Severe
CLM111816,2023,GL,10224,9089,Open,Minor
CLM111817,2023,Auto BI,9051,4622,Open,Minor
CLM111818,2023,GL,8301,4784,Open,Minor
CLM111819,2023,Property,54934,26425,Open,Moderate
CLM111820,2023,Auto BI,36807,15570,Open,Moderate
CLM111821,2023,Auto PD,4463,2738,Open,Minor
CLM111822,2023,Auto PD,9807,4574,Open,Minor
CLM111823,2023,Auto BI,11094,5487,Open,Minor
CLM111824,2023,Auto BI,5204,4213,Open,Minor
CLM111825,2023,Property,10054,6254,Open,Minor
CLM111826,2023,Auto PD,70211,46515,Open,Moderate
CLM111827,2023,Property,7994,5089,Open,Minor
CLM111828,2023,Auto BI,32729,21919,Open,Moderate
CLM111829,2023,GL,46845,43436,Open,Moderate
CLM111830,2023,Auto BI,36741,26142,Open,Moderate
CLM111831,2023,Auto PD,6458,5765,Open,Minor
CLM111832,2023,Auto PD,9082,4999,Open,Minor
CLM111833,2023,Property,3990,1605,Open,Minor
CLM111834,2023,Auto BI,97266,94457,Closed,Severe
CLM111835,2023,GL,45289,32006,Open,Moderate
CLM111836,2023,GL,7944,4702,Open,Minor
CLM111837,2023,GL,8858,5143,Open,Minor
CLM111838,2023,GL,73128,65823,Open,Moderate
CLM111839,2023,GL,8261,4322,Open,Minor
CLM111840,2023,Auto PD,9495,5393,Open,Minor
CLM111841,2023,GL,30367,13600,Open,Moderate
CLM111842,2023,Auto PD,9919,7335,Open,Minor
CLM111843,2023,Auto PD,6684,5767,Open,Minor
CLM111844,2023,GL,226070,161518,Open,Severe
CLM111845,2023,GL,43367,24914,Open,Moderate
CLM111846,2023,GL,60494,51647,Open,Moderate
CLM111847,2023,Auto PD,4725,2025,Open,Minor
CLM111848,2023,Auto PD,2291,1793,Open,Minor
CLM111849,2023,Property,7466,6675,Open,Minor
CLM111850,2023,GL,52027,22224,Open,Moderate
CLM111851,2023,Property,47284,34175,Open,Moderate
CLM111852,2023,Auto PD,11080,9395,Open,Minor
CLM111853,2023,Auto BI,51560,37593,Open,Moderate
CLM111854,2023,Auto PD,6590,4795,Open,Minor
CLM111855,2023,Auto PD,2186,1355,Open,Minor
CLM111856,2023,GL,7406,5705,Open,Minor
CLM111857,2023,GL,60419,34178,Open,Moderate
CLM111858,2023,Auto PD,7019,4748,Open,Minor
CLM111859,2023,GL,8070,5792,Open,Minor
CLM111860,2023,Property,51320,48781,Closed,Moderate
CLM111861,2023,GL,5461,5243,Closed,Minor
CLM111862,2023,Auto PD,54348,28951,Open,Moderate
CLM111863,2023,Auto BI,12092,9609,Open,Minor
CLM111864,2023,Property,42407,42105,Closed,Moderate
CLM111865,2023,Auto BI,28064,19030,Open,Moderate
CLM111866,2023,Auto BI,7833,3743,Open,Minor
CLM111867,2023,Auto PD,2439,2352,Closed,Minor
CLM111868,2023,Auto PD,8842,6267,Open,Minor
CLM111869,2023,GL,51784,26536,Open,Moderate
CLM111870,2023,Auto BI,70134,39750,Open,Moderate
CLM111871,2023,Auto PD,42090,35703,Open,Moderate
CLM111872,2023,Property,254721,158210,Open,Severe
CLM111873,2023,Auto PD,5846,2425,Open,Minor
CLM111874,2023,Auto BI,7108,3472,Open,Minor
CLM111875,2023,Auto BI,4187,2582,Open,Minor
CLM111876,2023,GL,7513,3064,Open,Minor
CLM111877,2023,Auto PD,7236,4719,Open,Minor
CLM111878,2023,Auto PD,49487,47366,Closed,Moderate
CLM111879,2023,Property,6441,2605,Open,Minor
CLM111880,2023,Auto BI,8208,7655,Open,Minor
CLM111881,2023,Property,39999,33712,Open,Moderate
CLM111882,2023,Auto PD,40027,30537,Open,Moderate
CLM111883,2023,GL,226830,184104,Open,Severe
CLM111884,2023,GL,45607,40025,Open,Moderate
CLM111885,2023,Auto BI,56417,54974,Closed,Moderate
CLM111886,2023,GL,43190,39933,Open,Moderate
CLM111887,2023,Auto PD,39751,23510,Open,Moderate
CLM111888,2023,GL,204631,121903,Open,Severe
CLM111889,2023,GL,6213,5813,Open,Minor
CLM111890,2023,Property,7100,5704,Open,Minor
CLM111891,2023,Property,13077,8479,Open,Minor
CLM111892,2023,GL,5718,5572,Closed,Minor
CLM111893,2023,GL,7303,6110,Open,Minor
CLM111894,2023,GL,39187,37773,Closed,Moderate
CLM111895,2023,Auto BI,7382,5489,Open,Minor
CLM111896,2023,Auto BI,40031,35268,Open,Moderate
CLM111897,2023,GL,49188,20565,Open,Moderate
CLM111898,2023,GL,3724,1620,Open,Minor
CLM111899,2023,Auto PD,10592,10177,Closed,Minor
CLM111900,2023,Auto PD,273769,217731,Open,Severe
CLM111901,2023,GL,4892,2395,Open,Minor
CLM111902,2023,Auto BI,2327,1206,Open,Minor
CLM111903,2023,Auto BI,5557,5276,Open,Minor
CLM111904,2023,Property,199373,198125,Closed,Severe
CLM111905,2023,Auto PD,14450,13508,Open,Minor
CLM111906,2023,Property,9358,7026,Open,Minor
CLM111907,2023,GL,17886,14505,Open,Moderate
CLM111908,2023,Property,6275,5214,Open,Minor
CLM111909,2023,Auto PD,7866,5428,Open,Minor
CLM111910,2023,GL,8634,7761,Open,Minor
CLM111911,2023,Auto BI,4713,2166,Open,Minor
CLM111912,2023,GL,7662,4920,Open,Minor
CLM111913,2023,Property,34235,16655,Open,Moderate
CLM111914,2023,GL,28443,20785,Open,Moderate
CLM111915,2023,GL,8648,7817,Open,Minor
CLM111916,2023,Property,285779,274403,Closed,Severe
CLM111917,2023,Auto BI,10102,5890,Open,Minor
CLM111918,2023,Auto PD,9435,5304,Open,Minor
CLM111919,2023,GL,6756,5752,Open,Minor
CLM111920,2023,Property,55718,43683,Open,Moderate
CLM111921,2023,Auto PD,8772,3690,Open,Minor
CLM111922,2023,GL,8334,6184,Open,Minor
CLM111923,2023,Auto BI,6470,4941,Open,Minor
CLM111924,2023,GL,6757,3784,Open,Minor
CLM111925,2023,Property,46108,22234,Open,Moderate
